id1	id2	id3	Rn																																													
sample1	gene1	Assay1	683415.94	686510.56	691409.06	690424.75	690410.8	691440.4	692370.3	692140.7	693066.1	694507	691851.9	693472.75	692769	696196.2	694141.25	694287.2	693789.9	693828.94	693252.1	692890.7	692911.2	693599.6	694958.25	694134	694648.56	693575.25	696802.2	693848.25	692493.8	691407.9	691325	690727.56	691741.1	691339	691134.25	691257.94	690766.94	690680.56	689835.2	690221.94	693917.5	691789.44	689851.3	691586.6	692019.56	690964.8
sample1	gene2	Assay1	434464.62	436343.16	439037.12	442056.25	442252.1	443709.3	444000.53	445416.56	446903.94	446881.75	449163.7	447605.12	449258.3	450441.66	451515.8	451790.2	451294.53	451903.88	452923.25	453493.22	454728.5	455253.2	455512.03	454202.28	455565.03	456427.4	456498.88	456274.03	457512.75	456893.38	456816.3	458672.5	459163.3	458634.9	460130.53	460812.47	459202.22	460175.56	460699.3	461280	460441.1	462392.44	461421.6	461425.1	462350.03	463553.44
sample2	gene1	Assay1	262366.53	263457.03	265027.34	265741.56	266767.38	267207.97	268336.97	267617.34	268493.7	269217.97	269106.28	269754.62	270484.4	269816.94	271354	270372.06	272078.56	272755.66	276321.7	279068.78	288558.28	301749.1	324479.4	361783.38	409867.22	469291.94	531743	596635	658841.1	714998.56	766000.2	809887.06	846124	874406.6	898503.3	915709.1	924364.6	931342.9	936105.1	937581.9	940806.1	944093.25	946704.7	947293.5	948786.7	951190.5
sample2	gene2	Assay1	964025.1	969280.2	975039.9	980087.1	984851.94	987059	989424.6	992861.1	993967.5	996811.94	1000073.75	1001145.5	1002873.25	1004146.06	1006482.2	1008266.25	1009908.9	1010849.9	1013878.3	1015642.7	1015716.75	1017640.44	1020493.1	1021629.25	1020951	1025287.3	1022402.8	1023915.06	1028241.9	1031737.25	1032020.3	1031516.44	1031393.2	1032623.94	1033554.75	1035783.9	1032766.1	1032266.2	1031694.75	1033724.25	1034740.3	1035600.25	1038411.5	1040560.75	1040279.3	1041826.8
